iter	Passed	Remaining
4773	396996	18793
4774	397067	18710
4775	397162	18627
4776	397246	18544
4777	397338	18461
4778	397422	18378
4779	397505	18295
4780	397571	18211
4781	397654	18128
4782	397732	18044
4783	397828	17962
4784	397906	17878
4785	397999	17796
4786	398085	17713
4787	398163	17629
4788	398243	17546
4789	398331	17463
4790	398416	17380
4791	398495	17296
4792	398588	17214
4793	398668	17130
4794	398753	17047
4795	398838	16964
4796	398924	16881
4797	399000	16798
4798	399078	16714
4799	399165	16631
4800	399244	16548
4801	399322	16465
4802	399407	16382
4803	399486	16298
4804	399565	16215
4805	399645	16132
4806	399729	16049
4807	399797	15965
4808	399878	15882
4809	399959	15798
4810	400038	15715
4811	400124	15632
4812	400204	15549
4813	400283	15465
4814	400369	15382
4815	400450	15299
4816	400544	15216
4817	400624	15133
4818	400699	15050
4819	400787	14967
4820	400873	14884
4821	400950	14800
4822	401028	14717
4823	401109	14634
4824	401182	14550
4825	401271	14467
4826	401350	14384
4827	401439	14301
4828	401517	14218
4829	401603	14135
4830	401690	14052
4831	401768	13968
4832	401850	13885
4833	401934	13802
4834	402008	13718
4835	402101	13636
4836	402182	13552
4837	402260	13469
4838	402355	13386
4839	402434	13303
4840	402515	13220
4841	402594	13137
4842	402679	13054
4843	402770	12971
4844	402859	12888
4845	402937	12804
4846	403017	12721
4847	403109	12638
4848	403192	12555
4849	403272	12472
4850	403353	12389
4851	403434	12305
4852	403527	12223
4853	403607	12139
4854	403687	12056
4855	403772	11973
4856	403866	11890
4857	403946	11807
4858	404026	11724
4859	404105	11640
4860	404184	11557
4861	404282	11474
4862	404359	11391
4863	404439	11308
4864	404518	11225
4865	404597	11141
4866	404690	11058
4867	404769	10975
4868	404849	10892
4869	404929	10809
4870	405015	10726
4871	405110	10643
4872	405203	10560
4873	405287	10477
4874	405366	10394
4875	405444	10310
4876	405526	10227
4877	405606	10144
4878	405682	10060
4879	405761	9977
4880	405851	9894
4881	405934	9811
4882	406014	9728
4883	406098	9645
4884	406176	9561
4885	406259	9478
4886	406336	9395
4887	406425	9312
4888	406511	9229
4889	406597	9146
4890	406692	9063
4891	406774	8980
4892	406871	8897
4893	406963	8814
4894	407053	8731
4895	407129	8648
4896	407209	8564
4897	407293	8481
4898	407382	8398
4899	407463	8315
4900	407540	8232
4901	407611	8148
4902	407690	8065
4903	407770	7982
4904	407857	7899
4905	407938	7816
4906	408030	7733
4907	408111	7650
4908	408200	7566
4909	408295	7484
4910	408374	7400
4911	408466	7317
4912	408545	7234
4913	408625	7151
4914	408703	7068
4915	408779	6984
4916	408856	6901
4917	408949	6818
4918	409029	6735
4919	409115	6652
4920	409182	6568
4921	409263	6485
4922	409354	6402
4923	409435	6319
4924	409524	6236
4925	409615	6153
4926	409691	6070
4927	409758	5986
4928	409849	5903
4929	409935	5820
4930	410026	5737
4931	410106	5654
4932	410196	5571
4933	410298	5488
4934	410374	5405
4935	410452	5321
4936	410540	5238
4937	410621	5155
4938	410690	5072
4939	410776	4989
4940	410846	4905
4941	410927	4822
4942	411025	4739
4943	411116	4656
4944	411202	4573
4945	411305	4490
4946	411385	4407
4947	411458	4324
4948	411536	4240
4949	411616	4157
4950	411702	4074
4951	411799	3991
4952	411877	3908
4953	411959	3825
4954	412037	3742
4955	412118	3658
4956	412202	3575
4957	412285	3492
4958	412370	3409
4959	412451	3326
4960	412532	3243
4961	412611	3159
4962	412701	3076
4963	412779	2993
4964	412864	2910
4965	412947	2827
4966	413038	2744
4967	413136	2661
4968	413213	2577
4969	413308	2494
4970	413389	2411
4971	413467	2328
4972	413547	2245
4973	413634	2162
4974	413720	2078
4975	413811	1995
4976	413891	1912
4977	413970	1829
4978	414062	1746
4979	414129	1663
4980	414213	1580
4981	414294	1496
4982	414387	1413
4983	414482	1330
4984	414572	1247
4985	414650	1164
4986	414731	1081
4987	414817	997
4988	414893	914
4989	414972	831
4990	415063	748
4991	415161	665
4992	415240	582
4993	415336	499
4994	415419	415
4995	415495	332
4996	415586	249
4997	415667	166
4998	415738	83
4999	415823	0
